name,index_sht,prov,prov_no,dist_no,pale,region,no_jew_count,jew_pop,tot_pop,census,type,jewpop_flag,comments,total,total_flag,prov_name,dist_name,lat,lon,display_name,osm_id,wikidata_id,name_he,name_sim,match_status
Novoselki,2205Nv1,Minsk,22.0,5.0,Pale,Lithuania,0,71.0,721.0,1.0,selo,,,721.0,,Minsk,Mozyr',51.65,29.0,Novoselki (Kuz'michi),,,,,legacy_coords
Ol'pen',2205Ol1,Minsk,22.0,5.0,Pale,Lithuania,0,128.0,1077.0,1.0,okolitsa,,,1077.0,,Minsk,Mozyr',52.0199736,27.1631226,"Альпень, Столінскі раён, Брэсцкая вобласць, Беларусь",7468461.0,Q2646988,,1.0,matched_reverse
Pogost,2205Pg1,Minsk,22.0,5.0,Pale,Lithuania,0,68.0,695.0,1.0,selo,,,695.0,,Minsk,Mozyr',52.0550805,27.8636433,Пагост,243016330.0,Q4366776,,1.0,matched_db_api
Perebrody,2205Pr1,Minsk,22.0,5.0,Pale,Lithuania,0,65.0,611.0,1.0,derevnia,,,611.0,,Minsk,Mozyr',51.7252823,26.9884109,"Переброди, Рівненська область, Україна",337505343.0,Q4349957,,1.0,matched_reverse
Pererov,2205Pr2,Minsk,22.0,5.0,Pale,Lithuania,0,111.0,982.0,1.0,selo,,,982.0,,Minsk,Mozyr',52.6458291,23.9269822,Перарова,242981187.0,Q6526044,,0.933,matched_db_api
Petrikov,2205Pt1,Minsk,22.0,5.0,Pale,Lithuania,0,2515.0,5538.0,1.0,mestechko,,,5538.0,,Minsk,Mozyr',52.1259041,28.4956961,"Петрыкаў, Петрыкаўскі раён, Гомельская вобласць, Беларусь",2903002190.0,Q955717,,1.0,matched_db_api
Rubel',2205Rb1,Minsk,22.0,5.0,Pale,Lithuania,0,499.0,2617.0,1.0,selo,,,2617.0,,Minsk,Mozyr',51.9746902,27.0618846,"Рубель, Столінскі раён, Брэсцкая вобласць, Беларусь",243006988.0,Q13029980,,1.0,matched_db_api
Romel',2205Rm1,Minsk,22.0,5.0,Pale,Lithuania,0,106.0,612.0,1.0,derevnia,,,612.0,,Minsk,Mozyr',52.0423299,27.3384096,"Рэмэль, Столінскі раён, Брэсцкая вобласць, Беларусь",243009653.0,Q6530110,,0.8,matched_db_api
Skorodnoe,2205Sk1,Minsk,22.0,5.0,Pale,Lithuania,0,422.0,674.0,1.0,selo,,,674.0,,Minsk,Mozyr',51.627018,28.82411,"Скароднае, Ельскі раён, Гомельская вобласць, Беларусь",243025292.0,Q3917818,,1.0,matched_db_api
Skovshin,2205Sk2,Minsk,22.0,5.0,Pale,Lithuania,1,25.0,615.0,1.0,derevnia,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place,615.0,,Minsk,Mozyr',52.5350161,27.8396641,"Скаўшын, Салігорскі раён, Мінская вобласць, Беларусь",243016217.0,Q21650475,,1.0,matched_db_api
Skrygalov,2205Sk3,Minsk,22.0,5.0,Pale,Lithuania,0,417.0,784.0,1.0,mestechko,,,784.0,,Minsk,Mozyr',52.099056,28.814508,"Скрыгалаў, Мазырскі раён, Гомельская вобласць, Беларусь",243025230.0,Q3917820,,1.0,matched_db_api
Simonichi,2205Sm1,Minsk,22.0,5.0,Pale,Lithuania,0,95.0,808.0,1.0,selo,,,808.0,,Minsk,Mozyr',51.880211,28.081438,"Сіманічы, Лельчыцкі раён, Гомельская вобласць, Беларусь",7445604.0,Q4419727,,1.0,matched_reverse
Staroe,2205St1,Minsk,22.0,5.0,Pale,Lithuania,0,57.0,593.0,1.0,selo,,,593.0,,Minsk,Mozyr',,,,,,,,
Tonezh,2205Tn1,Minsk,22.0,5.0,Pale,Lithuania,0,153.0,909.0,1.0,selo,,,909.0,,Minsk,Mozyr',51.8292373,27.8017306,"Тонеж, Лельчыцкі раён, Гомельская вобласць, Беларусь",7445614.0,Q3196823,,1.0,matched_reverse
Turov,2205Tr1,Minsk,22.0,5.0,Pale,Lithuania,0,2253.0,4290.0,1.0,mestechko,,,4290.0,,Minsk,Mozyr',52.0717821,27.7295921,"Тураў, Жыткавіцкі раён, Гомельская вобласць, Беларусь",242979051.0,Q265670,,1.0,matched_db_api
Valavsk,2205Vl1,Minsk,22.0,5.0,Pale,Lithuania,0,52.0,505.0,1.0,derevnia,,,505.0,,Minsk,Mozyr',51.676079,28.770531,Валаўск,243025309.0,Q4102697,,1.0,matched_db_api
Zapol'e,2205Zp1,Minsk,22.0,5.0,Pale,Lithuania,0,82.0,558.0,1.0,derevnia,,,558.0,,Minsk,Mozyr',52.00052,28.58651,Заполле,243023278.0,Q4186786,,1.0,matched_db_api
Zhitkovichi,2205Zt1,Minsk,22.0,5.0,Pale,Lithuania,0,293.0,1220.0,1.0,selo,,,1220.0,,Minsk,Mozyr',52.2168809,27.8548239,"Жыткавічы, Жыткавіцкі раён, Гомельская вобласць, Беларусь",242978941.0,Q955564,,1.0,matched_db_api
Baranovichi,2206Br1,Minsk,22.0,6.0,Pale,Lithuania,1,24.0,553.0,1.0,zheleznodorozhnaia stantsiia,at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place,553.0,,Minsk,Novogrudok,53.1322925,26.0184156,"Баранавічы, Брэсцкая вобласць, Беларусь",242978911.0,Q237655,ברנוביץ',1.0,matched_db_api
Deliatichi,2206Dl1,Minsk,22.0,6.0,Pale,Lithuania,0,461.0,1439.0,1.0,mestechko,,,1439.0,,Minsk,Novogrudok,53.7847283,25.9799167,"Любчанскі сельскі Савет, Навагрудскі раён, Гродзенская вобласць, Беларусь",242992913.0,Q11693810,,1.0,matched_db_api
Deliatichi,2206Dl2,Minsk,22.0,6.0,Pale,Lithuania,0,461.0,1439.0,1.0,mestechko,,,1439.0,,Minsk,Novogrudok,53.7847283,25.9799167,"Любчанскі сельскі Савет, Навагрудскі раён, Гродзенская вобласць, Беларусь",242992913.0,Q11693810,,1.0,matched_db_api
Dolmatovshchina,2206Dl3,Minsk,22.0,6.0,Pale,Lithuania,1,,,0.0,,,Not mentioned in census; May be no Jews or less than 500 people,,,Minsk,Novogrudok,53.431105,26.237449,"Лукскі сельскі Савет, Карэліцкі раён, Гродзенская вобласць, Беларусь",242995915.0,Q13133243,,1.0,matched_db_api
Eremichi,2206Er1,Minsk,22.0,6.0,Pale,Lithuania,0,258.0,856.0,1.0,mestechko,,,856.0,,Minsk,Novogrudok,53.5688625,26.345574,"Ярэмічы, Карэліцкі раён, Гродзенская вобласць, Беларусь",6419024596.0,Q33621,,1.0,matched_db_api
Gorodeia,2206Gr1,Minsk,22.0,6.0,Pale,Lithuania,0,688.0,754.0,1.0,selo,,,754.0,,Minsk,Novogrudok,53.3147146,26.5387834,"Гарадзея, Нясвіжскі раён, Мінская вобласць, Беларусь",242979034.0,Q2987244,,1.0,matched_db_api
Gorodishche,2206Gr2,Minsk,22.0,6.0,Pale,Lithuania,0,2108.0,2631.0,1.0,mestechko,,,2631.0,,Minsk,Novogrudok,53.3268244,26.0056767,"Гарадзішча, Баранавіцкі раён, Брэсцкая вобласць, Беларусь",242979015.0,Q2446336,,1.0,matched_db_api
Korelichi,2206Kr1,Minsk,22.0,6.0,Pale,Lithuania,0,1840.0,2559.0,1.0,mestechko,,,2559.0,,Minsk,Novogrudok,53.5706336,26.1391995,"Карэлічы, Карэліцкі раён, Гродзенская вобласць, Беларусь",242978916.0,Q1025869,,1.0,matched_db_api
Kroshin,2206Kr2,Minsk,22.0,6.0,Pale,Lithuania,0,151.0,966.0,1.0,mestechko,,,966.0,,Minsk,Novogrudok,53.1985619,26.1558193,Крошын,242994549.0,Q1010122,,1.0,matched_db_api
Liubcha,2206Lb1,Minsk,22.0,6.0,Pale,Lithuania,0,2463.0,3374.0,1.0,mestechko,,,3374.0,,Minsk,Novogrudok,53.7542035,26.058152,"Любча, Навагрудскі раён, Гродзенская вобласць, Беларусь",242979017.0,Q2596991,,1.0,matched_db_api
Mir,2206Mr1,Minsk,22.0,6.0,Pale,Lithuania,0,3319.0,5401.0,1.0,mestechko,,,5401.0,,Minsk,Novogrudok,53.4537435,26.4659132,"Мір, Карэліцкі раён, Гродзенская вобласць, Беларусь",242979035.0,Q922668,,1.0,matched_db_api
Negnevichi,2206Ng1,Minsk,22.0,6.0,Pale,Lithuania,0,276.0,610.0,1.0,mestechko,,,610.0,,Minsk,Novogrudok,53.6586,26.07802,"Нягневічы, Навагрудскі раён, Гродзенская вобласць, Беларусь",242994784.0,Q33033,,1.0,matched_db_api
Novaia Mysh',2206Nv1,Minsk,22.0,6.0,Pale,Lithuania,0,1764.0,2995.0,1.0,mestechko,,,2995.0,,Minsk,Novogrudok,53.1398832,25.9012627,"Новая Мыш, Баранавіцкі раён, Брэсцкая вобласць, Беларусь",242992584.0,Q3919506,,1.0,matched_db_api
Novogrudok,2206Nv2,Minsk,22.0,6.0,Pale,Lithuania,0,5015.0,7887.0,1.0,Uezdnyi gorod,,,7887.0,,Minsk,Novogrudok,53.5942493,25.8216337,"Навагрудак, Навагрудскі раён, Гродзенская вобласць, Беларусь",242978909.0,Q278743,נבהרדק,1.0,matched_db_api
Polonka,2206Pl1,Minsk,22.0,6.0,Pale,Lithuania,0,549.0,645.0,1.0,mestechko,,,645.0,,Minsk,Novogrudok,53.1434852,25.7246773,"Палонка, Баранавіцкі раён, Брэсцкая вобласць, Беларусь",4307042994.0,Q11826257,,1.0,matched_db_api
Razvodovo,2206Rz1,Minsk,22.0,6.0,Pale,Lithuania,0,2171.0,4692.0,1.0,mestechko,,Now part of Baranovichi,4692.0,,Minsk,Novogrudok,53.1367432,25.9889256,Развадава,8089066943.0,,,0.889,matched_db_api
Snov,2206Sn1,Minsk,22.0,6.0,Pale,Lithuania,0,526.0,707.0,1.0,mestechko,,,707.0,,Minsk,Novogrudok,53.217648,26.4052279,"Сноў, Нясвіжскі раён, Мінская вобласць, Беларусь",242999337.0,Q3917192,,1.0,matched_db_api
Strielovo,2206St1,Minsk,22.0,6.0,Pale,Lithuania,0,66.0,529.0,1.0,derevnia,,,529.0,,Minsk,Novogrudok,52.9262811,25.8442753,Стрэлава,242991811.0,Q20391648,,0.941,matched_db_api
Stvolovichi,2206St2,Minsk,22.0,6.0,Pale,Lithuania,0,515.0,929.0,1.0,mestechko,,,929.0,,Minsk,Novogrudok,53.2143161,26.0377673,"Сталовічы, Баранавіцкі раён, Брэсцкая вобласць, Беларусь",242994555.0,Q1993831,,0.952,matched_db_api
Turets,2206Tr1,Minsk,22.0,6.0,Pale,Lithuania,0,737.0,1616.0,1.0,mestechko,,,1616.0,,Minsk,Novogrudok,53.526981,26.310564,"Турэц, Карэліцкі раён, Гродзенская вобласць, Беларусь",242996616.0,Q33523,,1.0,matched_db_api
Tsyrin,2206Ts1,Minsk,22.0,6.0,Pale,Lithuania,0,144.0,649.0,1.0,mestechko,,,649.0,,Minsk,Novogrudok,53.409557,26.159243,"Цырын, Карэліцкі раён, Гродзенская вобласць, Беларусь",242994651.0,Q3917501,,1.0,matched_db_api
Vseliub,2206Vs1,Minsk,22.0,6.0,Pale,Lithuania,0,645.0,1306.0,1.0,mestechko,,,1306.0,,Minsk,Novogrudok,53.7185771,25.7984432,"Уселюб, Навагрудскі раён, Гродзенская вобласць, Беларусь",242993012.0,Q3692584,,1.0,matched_db_api
Bielogusha,2207Bl1,Minsk,22.0,7.0,Pale,Lithuania,0,177.0,1697.0,1.0,derevnia,,,1697.0,,Minsk,Pinsk,51.9374377,26.9042623,"Белавуша, Столінскі раён, Брэсцкая вобласць, Беларусь",243004107.0,Q6468265,,0.889,matched_db_api
Berezichi,2207Br1,Minsk,22.0,7.0,Pale,Lithuania,0,89.0,898.0,1.0,derevnia,,,898.0,,Minsk,Pinsk,51.7015343,25.4700048,"Березичі, Волинська область, Україна",337505594.0,Q4084451,,1.0,matched_reverse
Duboi-Zariechnyi,2207Db1,Minsk,22.0,7.0,Pale,Lithuania,0,200.0,937.0,1.0,derevnia,,,937.0,,Minsk,Pinsk,52.1,25.78333,Duboi-Zariechnyi,,,,,legacy_coords
Dol'sk,2207Dl1,Minsk,22.0,7.0,Pale,Lithuania,0,60.0,657.0,1.0,selo,,,657.0,,Minsk,Pinsk,51.8948148,25.5120676,"Дольськ, Волинська область, Україна",337504056.0,Q628970,,1.0,matched_reverse
Gorodno,2207Gr1,Minsk,22.0,7.0,Pale,Lithuania,0,562.0,2291.0,1.0,mestechko,,,2291.0,,Minsk,Pinsk,51.8711358,26.4985432,"Гарадная, Столінскі раён, Брэсцкая вобласць, Беларусь",242999373.0,Q3917371,,0.857,matched_db_api
Ivaniki,2207Iv1,Minsk,22.0,7.0,Pale,Lithuania,1,,,0.0,,,Not mentioned in census; May be no Jews or less than 500 people,,,Minsk,Pinsk,52.03048,26.06515,"Іванікі, Плешчыцкі сельскі Савет, Пінскі раён, Брэсцкая вобласць, Беларусь",7467351.0,Q21659423,,1.0,matched_refined
Iazvinki,2207Iz1,Minsk,22.0,7.0,Pale,Lithuania,0,81.0,765.0,1.0,selo,,,765.0,,Minsk,Pinsk,52.2509641,26.9083498,"Язвінкі, Лунінецкі раён, Брэсцкая вобласць, Беларусь",4719217.0,Q21658451,,1.0,matched_reverse
Karlin,2207Kr1,Minsk,22.0,7.0,Pale,Lithuania,1,,,0.0,,,Not mentioned in census; May be no Jews or less than 500 people,,,Minsk,Pinsk,52.1237755,26.140715,"Пінск, Брэсцкая вобласць, Беларусь",10748816865.0,,,0.667,matched_reverse
Khotsun',2207Kt1,Minsk,22.0,7.0,Pale,Lithuania,0,56.0,549.0,1.0,derevnia,,,549.0,,Minsk,Pinsk,51.8501166,25.5227487,"Хоцунь, Волинська область, Україна",30719214.0,Q4500595,,1.0,matched_reverse
Kozhan-Gorodok,2207Kz1,Minsk,22.0,7.0,Pale,Lithuania,0,1597.0,3294.0,1.0,mestechko,,,3294.0,,Minsk,Pinsk,52.205608,27.0102723,"Кажан-Гарадок, Лунінецкі раён, Брэсцкая вобласць, Беларусь",243006923.0,Q4226253,,1.0,matched_db_api
Liubiaz',2207Lb1,Minsk,22.0,7.0,Pale,Lithuania,0,77.0,840.0,1.0,selo,,,840.0,,Minsk,Pinsk,51.8407262,25.4711907,"Люб’язь, Волинська область, Україна",337504537.0,Q4271985,,1.0,matched_reverse
Liubishov,2207Lb2,Minsk,22.0,7.0,Pale,Lithuania,0,1888.0,2739.0,1.0,mestechko,,,2739.0,,Minsk,Pinsk,51.7632795,25.5048264,"Любешів, Любешівська селищна громада, Камінь-Каширський район, Волинська область, 44201, Україна",337505163.0,Q2639317,,0.889,matched_nominatim
Logishin,2207Lg1,Minsk,22.0,7.0,Pale,Lithuania,0,1587.0,3336.0,1.0,mestechko,,,3336.0,,Minsk,Pinsk,52.3395948,25.9879344,"Лагішынскі сельскі Савет, Пінскі раён, Брэсцкая вобласць, Беларусь",242979012.0,Q2471831,,1.0,matched_db_api
Lunin,2207Ln1,Minsk,22.0,7.0,Pale,Lithuania,0,138.0,1332.0,1.0,selo,,,1332.0,,Minsk,Pinsk,52.30565,26.62863,"Лунін, Лунінецкі раён, Брэсцкая вобласць, Беларусь",7466594.0,Q6507356,,1.0,matched_reverse
Luninets,2207Ln2,Minsk,22.0,7.0,Pale,Lithuania,0,293.0,3167.0,1.0,selo,,,3167.0,,Minsk,Pinsk,52.245228,26.797758,"Лунінец, Лунінецкі раён, Брэсцкая вобласць, Беларусь",242978925.0,Q956132,לוניניץ,1.0,matched_db_api
Malye Orly,2207Ml1,Minsk,22.0,7.0,Pale,Lithuania,0,68.0,621.0,1.0,derevnia,,,621.0,,Minsk,Pinsk,,,,,,,,
Miesiatichi,2207Ms1,Minsk,22.0,7.0,Pale,Lithuania,0,191.0,562.0,1.0,okolitsa,,,562.0,,Minsk,Pinsk,52.0671124,26.3930731,Мясяцічы,242997132.0,Q21659275,,0.952,matched_db_api
Nobel',2207Nb1,Minsk,22.0,7.0,Pale,Lithuania,0,361.0,1336.0,1.0,mestechko,,,1336.0,,Minsk,Pinsk,51.8592705,25.7680441,"Нобель, Локницька сільська громада, Вараський район, Рівненська область, 34013, Україна",337504214.0,Q4321810,,1.0,matched_nominatim
Ol'mani,2207Ol1,Minsk,22.0,7.0,Pale,Lithuania,0,73.0,622.0,1.0,selo,,,622.0,,Minsk,Pinsk,51.8088457,27.0626468,Альманы,243006948.0,Q6462379,,0.833,matched_db_api
Pogost-Zagorodskii,2207Pg1,Minsk,22.0,7.0,Pale,Lithuania,0,593.0,846.0,1.0,mestechko,,,846.0,,Minsk,Pinsk,52.3241647,26.347244,"Пагост Загародскі, Пінскі раён, Брэсцкая вобласць, Беларусь",25136533.0,,,1.0,matched_db_api
Pogost-Zariechnoi,2207Pg2,Minsk,22.0,7.0,Pale,Lithuania,0,450.0,762.0,1.0,mestechko,,,762.0,,Minsk,Pinsk,51.811589,26.1283792,"Зарічне, Зарічненська селищна громада, Вараський район, Рівненська область, 34000, Україна",3425109778.0,Q2006969,זריצ'נה,1.0,matched_refined
Plotnitsa,2207Pl1,Minsk,22.0,7.0,Pale,Lithuania,0,632.0,1993.0,1.0,okolitsa,,,1993.0,,Minsk,Pinsk,52.04352,26.64682,"Плотніца, Столінскі раён, Брэсцкая вобласць, Беларусь",243003068.0,Q11832664,,1.0,matched_db_api
Pinsk,2207Pn1,Minsk,22.0,7.0,Pale,Lithuania,0,21065.0,28368.0,1.0,Uezdnyi gorod,,,28368.0,,Minsk,Pinsk,52.1113862,26.1025274,"Пінск, Брэсцкая вобласць, Беларусь",242978912.0,Q204150,פינסק,1.0,matched_db_api
Parshevichi,2207Pr1,Minsk,22.0,7.0,Pale,Lithuania,0,69.0,631.0,1.0,selo,,The same place according to http://wikimapia.org/11031243/ru/%D0%9F%D0%BE%D0%BD%D1%8F%D1%82%D0%B8%D1%87%D0%B8,631.0,,Minsk,Pinsk,52.1584231,25.86431,Бярозавічы,242993637.0,Q4084582,,0.636,matched_db_api
Serniki,2207Sr1,Minsk,22.0,7.0,Pale,Lithuania,0,932.0,2549.0,1.0,okolitsa,,,2549.0,,Minsk,Pinsk,51.8180209,26.2320208,"Серники, Зарічненська селищна громада, Вараський район, Рівненська область, 34052, Україна",337504731.0,Q4417700,,1.0,matched_nominatim
Stakhovo,2207St1,Minsk,22.0,7.0,Pale,Lithuania,0,390.0,2012.0,1.0,selo,,,2012.0,,Minsk,Pinsk,52.07717,26.71635,"Стахава, Столінскі раён, Брэсцкая вобласць, Беларусь",243003069.0,Q13134101,,1.0,matched_db_api
Stolin,2207St2,Minsk,22.0,7.0,Pale,Lithuania,0,2489.0,3342.0,1.0,mestechko,,,3342.0,,Minsk,Pinsk,51.889572,26.849598,"Столін, Столінскі раён, Брэсцкая вобласць, Беларусь",242978924.0,Q956565,,1.0,matched_db_api
Telekhany,2207Tl1,Minsk,22.0,7.0,Pale,Lithuania,0,1508.0,2558.0,1.0,mestechko,,,2558.0,,Minsk,Pinsk,52.5178044,25.8441628,"Целяханы, Івацэвіцкі раён, Брэсцкая вобласць, Беларусь",242979013.0,Q576393,,1.0,matched_db_api
Vichin,2207Vc1,Minsk,22.0,7.0,Pale,Lithuania,0,76.0,790.0,1.0,selo,,,790.0,,Minsk,Pinsk,52.2720749,26.9331598,"Вічын, Лунінецкі раён, Брэсцкая вобласць, Беларусь",7466585.0,Q21658400,,1.0,matched_reverse
Velikie Tsiolkovichi,2207Vl1,Minsk,22.0,7.0,Pale,Lithuania,0,63.0,582.0,1.0,derevnia,,,582.0,,Minsk,Pinsk,,,,,,,,
Vul'ka,2207Vl2,Minsk,22.0,7.0,Pale,Lithuania,0,82.0,642.0,1.0,derevnia,,,642.0,,Minsk,Pinsk,52.1980135,26.3137878,Хваля,321710551.0,,,0.6,matched_db_api
Vuivichi,2207Vv1,Minsk,22.0,7.0,Pale,Lithuania,0,93.0,506.0,1.0,okolitsa,,,506.0,,Minsk,Pinsk,52.0505949,26.5042171,"Барычавіцкі сельскі Савет, Пінскі раён, Брэсцкая вобласць, Беларусь",7467252.0,Q13029552,,1.0,matched_reverse
Zhidche,2207Zd1,Minsk,22.0,7.0,Pale,Lithuania,0,51.0,491.0,1.0,derevnia,,,491.0,,Minsk,Pinsk,51.9559358,25.9473722,Жыдча,242993929.0,Q6490481,,1.0,matched_db_api
Bragin,2208Br1,Minsk,22.0,8.0,Pale,Lithuania,0,2254.0,4311.0,1.0,mestechko,,,4311.0,,Minsk,Riechitsa,51.7807462,30.2750015,"Брагін, Брагінскі раён, Гомельская вобласць, Беларусь",242978973.0,Q2470405,ברגין,1.0,matched_db_api
Gorval',2208Gr1,Minsk,22.0,8.0,Pale,Lithuania,0,832.0,2146.0,1.0,mestechko,,,2146.0,,Minsk,Riechitsa,52.570889,30.190239,"Глыбаўскі сельскі Савет, Рэчыцкі раён, Гомельская вобласць, Беларусь",243043183.0,Q4143771,,1.0,matched_db_api
Ianovka,2208In1,Minsk,22.0,8.0,Pale,Lithuania,0,48.0,485.0,1.0,derevnia,,,485.0,,Minsk,Riechitsa,,,,,,,,
Iurevichi Stan I,2208Ir1,Minsk,22.0,8.0,Pale,Lithuania,0,1287.0,1577.0,1.0,mestechko,,,1577.0,,Minsk,Riechitsa,51.94696,29.526529,"Юравічы, Калінкавіцкі раён, Гомельская вобласць, Беларусь",243031194.0,Q3919348,,0.778,matched_refined
Kalenkovichi,2208Kl1,Minsk,22.0,8.0,Pale,Lithuania,0,1341.0,1341.0,1.0,mestechko,,,1341.0,,Minsk,Riechitsa,52.1286204,29.3314442,"Калінкавічы, Калінкавіцкі раён, Гомельская вобласць, Беларусь",496475615.0,Q937344,,0.917,matched_db_api
Kholmech,2208Kl2,Minsk,22.0,8.0,Pale,Lithuania,0,1380.0,2315.0,1.0,mestechko,,,2315.0,,Minsk,Riechitsa,52.148766,30.615055,"Холмеч, Рэчыцкі раён, Гомельская вобласць, Беларусь",243042277.0,Q4499169,,1.0,matched_db_api
Komarin,2208Km1,Minsk,22.0,8.0,Pale,Lithuania,0,547.0,550.0,1.0,mestechko,,,550.0,,Minsk,Riechitsa,51.4428471,30.5669714,"Камарын, Брагінскі раён, Гомельская вобласць, Беларусь",242979080.0,Q656373,,1.0,matched_db_api
Khoiniki,2208Kn1,Minsk,22.0,8.0,Pale,Lithuania,0,1668.0,2685.0,1.0,mestechko,,,2685.0,,Minsk,Riechitsa,51.8875635,29.9650078,"Хойнікі, Хойніцкі раён, Гомельская вобласць, Беларусь",242978977.0,Q955588,חויניקי,1.0,matched_db_api
