index,name,prov,dist,pale,region,jews,total,type,no_jews,is_census,total_flag,jewish_flag,comments,name_he,modern_name,dist_code,index_sht,osm_id,wikidata_id,lat,lon
1497,Krasnoe,Podolia,Iampol',1,South-West,2590,2844,mestechko,0,1,"","","","","Красне, Вінницька область, Україна",3212,3212Kr1,337580325,Q966264,48.916512,28.398561
1498,Markovka,Podolia,Iampol',1,South-West,257,1610,mestechko,0,1,"","","","","Марківка, Вапнярська селищна громада, Тульчинський район, Вінницька область, 24248, Україна",3212,3212Mr1,337597402,Q4282120,48.459988,28.719345
1499,Staraia Murafa,Podolia,Iampol',1,South-West,1350,1361,mestechko,0,1,"","","","","Мурафа, Мурафська сільська громада, Жмеринський район, Вінницька область, 23530, Україна",3212,3212St1,337586246,Q4307889,48.7659332,28.2199439
1500,Tomashpol',Podolia,Iampol',1,South-West,4515,4972,mestechko,0,1,"","","","","Томашпіль, Томашпільська селищна громада, Тульчинський район, Вінницька область, 24200, Україна",3212,3212Tm1,337594569,Q2641624,48.5487589,28.5188146
1501,Tsekinovka,Podolia,Iampol',1,South-West,275,2477,mestechko,0,1,"","","","","Цекинівка, Вінницька область, Україна",3212,3212Ts1,337657910,Q4503709,48.153152,28.317617
1502,Velikaia Kosnitsa,Podolia,Iampol',1,South-West,781,5861,selo,0,1,"","","","","Велика Кісниця, Ямпільська міська громада, Могилів-Подільський район, Вінницька область, 24546, Україна",3212,3212Vl1,337658501,Q4106287,48.1342392,28.4407677
1503,Vapniarka,Podolia,Iampol',1,South-West,370,760,poselok,0,1,"","","","","Вапнярка, Вапнярська селищна громада, Тульчинський район, Вінницька область, 24240, Україна",3212,3212Vp1,337595390,Q2993501,48.5312383,28.7468189
1504,Poltava,Poltava,Poltava,1,South-West,11046,53703,Gubernskii gorod,0,1,"","","",פולטבה,"Полтава, Полтавська міська громада, Полтавський район, Полтавська область, 38750, Україна",3301,3301Pl1,27121360,Q156747,49.5897423,34.5507948
1505,Gadiach,Poltava,Gadiach,1,South-West,1853,7721,Uezdnyi gorod,0,1,"","","",הדיאץ',"Гадяч, Гадяцька міська громада, Миргородський район, Полтавська область, Україна",3302,3302Gd1,227045548,Q268638,50.3701299,33.9950534
1506,Zen'kov,Poltava,Zien'kov,1,South-West,1263,10443,Uezdnyi gorod,0,1,"","",Name of district as it mentioned in census,"","Зіньків, Зіньківська міська громада, Полтавський район, Полтавська область, 38100, Україна",3303,3303Zn1,337526754,Q269547,50.21026,34.35768
1507,Drabov,Poltava,Zolotonosha,1,South-West,407,3128,mestechko,0,1,"","","","",Драбів,3304,3304Dr1,2133786,Q2657911,49.9571433,32.1410898
1508,Gel'miazov,Poltava,Zolotonosha,1,South-West,712,6042,selo,0,1,"","","","","Гельмязів, Гельмязівська сільська громада, Золотоніський район, Черкаська область, 19715, Україна",3304,3304Gl1,337543898,Q4119440,49.8223009,31.836067
1509,Prokhorovka,Poltava,Zolotonosha,1,South-West,268,2577,selo,0,1,"","","","",Прохорівка,3304,3304Pr1,114488248,Q4382206,49.714127,31.611408
1510,Zolotonosha,Poltava,Zolotonosha,1,South-West,2769,8739,Uezdnyi gorod,0,1,"","","",זולוטונושה,"Золотоноша, Золотоніська міська громада, Золотоніський район, Черкаська область, 19702, Україна",3304,3304Zl1,1059862891,Q219769,49.6689719,32.0427439
1511,Kobeliaki,Poltava,Kobeliaki,1,South-West,2119,10487,Uezdnyi gorod,0,1,"","",Name of district as it mentioned in census,"","Кобеляки, Кобеляцька міська громада, Полтавський район, Полтавська область, 39200, Україна",3305,3305Kb1,337569742,Q269538,49.1433333,34.2002778
1512,Konstantinograd,Poltava,Konstantinograd,1,South-West,1099,6455,Uezdnyi gorod,0,1,"","","","","Берестин, Харківська область, Україна",3306,3306Kn1,27122099,Q1104739,49.3741326,35.4494234
1513,Pereshchepino,Poltava,Konstantinograd,1,South-West,361,4244,selo,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place,"","Перещепине, Перещепинська міська громада, Самарівський район, Дніпропетровська область, 64454, Україна",3306,3306Pr1,337575950,Q573621,49.01825,35.35915
1514,Gradizhsk,Poltava,Kremenchug,1,South-West,1112,9486,Zashtatnyi gorod,0,1,"","",Name of district as it mentioned in census,"","Градизьк, Градизька селищна громада, Кременчуцький район, Полтавська область, 39072, Україна",3307,3307Gr1,337566080,Q2011635,49.2311773,33.1206291
1515,Kremenchug,Poltava,Kremenchug,1,South-West,29869,63007,Uezdnyi gorod,0,1,"","","",קרמנצ'וג,"Кременчук, Кременчуцька міська громада, Кременчуцький район, Полтавська область, 39761, Україна",3307,3307Kr1,265058149,Q156724,49.0629553,33.403516
1516,Cherpukhi,Poltava,Lokhvitsa,1,South-West,275,2631,selo,0,1,"","",Name is different from the mentioned in census: Chernukhi צ need to be checked,"","Ковалі, Полтавська область, Україна",3308,3308Cr1,337525629,Q1973763,50.2733333,32.9383333
1517,Lokhvitsa,Poltava,Lokhvitsa,1,South-West,2465,8911,Uezdnyi gorod,0,1,"","",Name of district as it mentioned in census,"","Лохвиця, Лохвицька міська громада, Миргородський район, Полтавська область, 37200, Україна",3308,3308Lk1,337523758,Q269512,50.3595181,33.2741725
1518,Iablonev,Poltava,Lubny,1,South-West,479,2019,mestechko,0,1,"","","","","Яблуневе, Полтавська область, Україна",3309,3309Ib1,533457738,Q4535832,49.959109,32.5232335
1519,Lubny,Poltava,Lubny,1,South-West,3006,10097,Uezdnyi gorod,0,1,"","","","","Лубни, Лубенська міська громада, Лубенський район, Полтавська область, 37501, Україна",3309,3309Lb1,286421994,Q269517,50.0118206,33.0030821
1520,Mirgorod,Poltava,Mirgorod,1,South-West,1248,10037,Uezdnyi gorod,0,1,"","","",מירהורוד,"Миргород, Миргородська міська громада, Миргородський район, Полтавська область, 37600, Україна",3310,3310Mr1,337538836,Q161961,49.9658333,33.6113889
1521,Baryshevka,Poltava,Pereiaslav,1,South-West,462,1793,selo,0,1,"","","","","Баришівка, Київська область, Україна",3311,3311Br1,337523450,Q763787,50.3645295,31.3256722
1522,Berezan',Poltava,Pereiaslav,1,South-West,358,5859,mestechko,1,1,"",at_most,Calculated by subtraction from Total value any other groups mentioned in census for this place,"","Березань, Київська область, Україна",3311,3311Br2,337524664,Q760555,50.3132713,31.4689158
1523,Borispol',Poltava,Pereiaslav,1,South-West,1094,8953,mestechko,0,1,"","","",בוריספיל,"Бориспіль, Київська область, Україна",3311,3311Br3,26150796,Q158910,50.3512101,30.95077
1524,Pereiaslavl',Poltava,Pereiaslav,1,South-West,5754,14614,Uezdnyi gorod,0,1,"","","",פריאסלאב,"Переяслав, Переяславська міська громада, Бориспільський район, Київська область, 08400-08403, Україна",3311,3311Pr1,337535557,Q639839,50.0643984,31.4447327
1525,Voronkov,Poltava,Pereiaslav,1,South-West,,,selo,1,0,"","",Not mentioned in census; May be no Jews or less than 500 people,"","Вороньків, Київська область, Україна",3311,3311Vr1,337526469,Q4125858,50.222279,30.90111
1526,Iagotino,Poltava,Piriatin,1,South-West,943,4409,mestechko,0,1,"","","","","Яготин, Київська область, Україна",3312,3312Ig1,337525267,Q997434,50.2758913,31.7634861
1527,Piriatin,Poltava,Piriatin,1,South-West,3166,8022,Uezdnyi gorod,0,1,"","",Name of district as it mentioned in census,"","Пирятин, Пирятинська міська громада, Лубенський район, Полтавська область, 37004, Україна",3312,3312Pr1,337526122,Q269523,50.2363032,32.5010494
1528,Brodki,Poltava,Priluki,1,South-West,233,588,derevnia,0,1,"","",Name of district as it mentioned in census,"","",3313,3313Br1,,"",,
1529,Priluki,Poltava,Priluki,1,South-West,5722,18532,Uezdnyi gorod,0,1,"","","",פרילוקי,"Прилуки, Прилуцька міська громада, Прилуцький район, Чернігівська область, 17542, Україна",3313,3313Pr1,1105432954,Q1000404,50.5950864,32.3866658
1530,Glinsk,Poltava,Romny,1,South-West,293,3533,Zashtatnyi gorod,1,1,"",at_most,May be no Jews; Calculated by subtraction from Total value any other groups mentioned in census for this place,"","Глинськ, Сумська область, Україна",3314,3314Gl1,337518703,Q4139849,50.618479,33.322122
1531,Romny,Poltava,Romny,1,South-West,6378,22510,Uezdnyi gorod,0,1,"","","",רומני,"Ромни, Роменська міська громада, Роменський район, Сумська область, 42000-42019, Україна",3314,3314Rm1,337516855,Q161994,50.74207,33.4877
1532,Bielotserkovka,Poltava,Khorol,1,South-West,297,1053,selo,0,1,"","","","","Білоцерківка, Білоцерківська сільська громада, Миргородський район, Полтавська область, 38340, Україна",3315,3315Bl1,337549481,Q4082914,49.6792533,33.7820696
1533,Khorol',Poltava,Khorol,1,South-West,2056,7997,Uezdnyi gorod,0,1,"","","","","Хорол, Хорольська міська громада, Лубенський район, Полтавська область, 37800, Україна",3315,3315Kr1,337545343,Q269530,49.782239,33.2740498
1534,Semenovka,Poltava,Khorol,1,South-West,319,1487,selo,0,1,"","","","","Семенівка, Семенівська селищна громада, Кременчуцький район, Полтавська область, 38200, Україна",3315,3315Sm1,313190645,Q1020072,49.5972685,33.179559
1535,Pskov,Pskov,Pskov,0,Inner Russia,1444,30478,Gubernskii gorod,0,1,"","",Jews population is taken from Jewishgen,פסקוב,"городской округ Псков, Псковская область, Россия",3401,3401Ps1,27025689,Q2214,57.8173923,28.3343465
1536,Novosokol'niki,Pskov,Velikie Luki,0,Inner Russia,,,"",1,0,"","",Not mentioned in census; May be no Jews or less than 500 people,"","городское поселение Новосокольники, Новосокольнический район, Псковская область, Россия",3402,3402Nv1,356482952,Q175353,56.347385,30.152925
1537,Velikie Luki,Pskov,Velikie Luki,0,Inner Russia,669,8466,Uezdnyi gorod,0,1,"","",Jews population is taken from Jewishgen,"","городской округ Великие Луки, Псковская область, Россия",3402,3402Vl1,27072632,Q101825,56.342361,30.527922
1538,Novorzhev,Pskov,Novorzhev,0,Inner Russia,295,2838,Uezdnyi gorod,0,1,"","","","","Новоржев, Новоржевский муниципальный округ, Псковская область, Северо-Западный федеральный округ, Россия",3403,3403Nv1,342402547,Q175209,57.031181,29.332918
1539,Opochka,Pskov,Opochka,0,Inner Russia,521,5735,Uezdnyi gorod,0,1,"","",Jews population is taken from Jewishgen,אופוצ'קה,"Опочка, Опочецкий муниципальный округ, Псковская область, Северо-Западный федеральный округ, 182330, Россия",3404,3404Op1,30964636,Q145906,56.71167,28.656818
1540,Ostrov,Pskov,Ostrov,0,Inner Russia,749,6268,Uezdnyi gorod,0,1,"","","","","городское поселение Остров, Островский район, Псковская область, Россия",3405,3405Os1,59964472,"",57.3396909,28.3527709
1541,Pytalovo,Pskov,Ostrov,0,Inner Russia,,,"",1,0,"","",Not mentioned in census; May be no Jews or less than 500 people,"","Пыталово, Пыталовский муниципальный округ, Псковская область, Северо-Западный федеральный округ, 181410, Россия",3405,3405Py1,769891862,Q184361,57.062908,27.921061
