uid,index,district,district_id,court,court_id,type,entry_nr,level,name,area_ha,ref_parent,male,female,total,rom_cat,grk_cat,jews,othr,get,pol,rut,oth_lng,houses,lat,lon,modern_name,osm_id,wikidata_id,modern_type,nom_status
470147,7754.0,Podhajce,47.0,Podhajce,4701,estate,46.0,parent,Zawadówka,219.0,47.0,17.0,18.0,35.0,14.0,3.0,18.0,,,35.0,,,7.0,49.14219,25.05089,"Завадівка, Монастириська міська громада, Чортківський район, Тернопільська область, Україна",3166961.0,Q4182837,village,located
470148,7755.0,Podhajce,47.0,Podhajce,4701,estate,47.0,parent,Zawałów,312.0,48.0,47.0,46.0,93.0,38.0,38.0,17.0,,,93.0,,,10.0,49.2060841,25.0330946,"Завалів, Підгаєцька міська громада, Тернопільський район, Тернопільська область, Україна",3166963.0,Q4182900,village,located
470201,7756.0,Podhajce,47.0,Wiśniowczyk,4702,mun,1.0,parent,Bieniawa,874.0,,576.0,593.0,1169.0,394.0,723.0,52.0,,,296.0,873.0,,192.0,,,,,,,not_found
470202,7757.0,Podhajce,47.0,Wiśniowczyk,4702,mun,2.0,parent,Bohatkowce,1182.0,,814.0,836.0,1650.0,63.0,1509.0,78.0,,,126.0,1524.0,,248.0,49.3982192,25.3680888,"Багатківці, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166652.0,Q4089042,village,located
470202_1,7758.0,Podhajce,47.0,Wiśniowczyk,4702,mun,2.0,ort,Baworówka,,,,,44.0,,,,,,,,,7.0,49.3982192,25.3680888,"Багатківці, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166652.0,Q4089042,village,located
470202_2,7759.0,Podhajce,47.0,Wiśniowczyk,4702,mun,2.0,ort,Bohatkowce,,,,,1592.0,,,,,,,,,238.0,49.3982192,25.3680888,"Багатківці, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166652.0,Q4089042,village,located
470202_3,7760.0,Podhajce,47.0,Wiśniowczyk,4702,mun,2.0,ort,Stepy Pastwiska,,,,,14.0,,,,,,,,,3.0,49.3982192,25.3680888,"Багатківці, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166652.0,Q4089042,village,located
470203,7761.0,Podhajce,47.0,Wiśniowczyk,4702,mun,3.0,parent,Burkanów,1638.0,,1225.0,1261.0,2486.0,705.0,1525.0,256.0,,6.0,964.0,1516.0,,429.0,49.27711,25.3616,"Бурканів, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166707.0,Q4099613,village,located
470203_1,7762.0,Podhajce,47.0,Wiśniowczyk,4702,mun,3.0,ort,Burkanów Kąt,,,,,1066.0,,,,,,,,,183.0,49.27711,25.3616,"Бурканів, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166707.0,Q4099613,village,located
470203_2,7763.0,Podhajce,47.0,Wiśniowczyk,4702,mun,3.0,ort,Leśkawki,,,,,707.0,,,,,,,,,130.0,49.27711,25.3616,"Бурканів, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166707.0,Q4099613,village,located
470203_3,7764.0,Podhajce,47.0,Wiśniowczyk,4702,mun,3.0,ort,Podbrykuła,,,,,80.0,,,,,,,,,14.0,49.27711,25.3616,"Бурканів, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166707.0,Q4099613,village,from_parent
470203_4,7765.0,Podhajce,47.0,Wiśniowczyk,4702,mun,3.0,ort,Podmurze,,,,,612.0,,,,,,,,,99.0,49.27711,25.3616,"Бурканів, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166707.0,Q4099613,village,located
470203_5,7766.0,Podhajce,47.0,Wiśniowczyk,4702,mun,3.0,ort,Zagrody,,,,,21.0,,,,,,,,,3.0,49.27711,25.3616,"Бурканів, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166707.0,Q4099613,village,located
470204,7767.0,Podhajce,47.0,Wiśniowczyk,4702,mun,4.0,parent,Chatki,,,367.0,333.0,700.0,255.0,421.0,24.0,,,317.0,383.0,,106.0,49.4564726,25.5353819,"Хатки, Великоберезовицька селищна громада, Тернопільський район, Тернопільська область, Україна",3167603.0,Q4496542,village,not_found
470205,7768.0,Podhajce,47.0,Wiśniowczyk,4702,mun,5.0,parent,Hajworonka,1257.0,,801.0,765.0,1566.0,317.0,1175.0,74.0,,,391.0,1175.0,,267.0,49.25102,25.3664,"Гайворонка, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166816.0,Q4131916,village,located
470205_1,7769.0,Podhajce,47.0,Wiśniowczyk,4702,mun,5.0,ort,Hajworonka,,,,,1465.0,,,,,,,,,251.0,49.25102,25.3664,"Гайворонка, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166816.0,Q4131916,village,located
470205_2,7770.0,Podhajce,47.0,Wiśniowczyk,4702,mun,5.0,ort,"Sianożęta, auch Podbrykuła",,,,,15.0,,,,,,,,,1.0,49.25102,25.3664,"Гайворонка, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166816.0,Q4131916,village,located
470205_3,7771.0,Podhajce,47.0,Wiśniowczyk,4702,mun,5.0,ort,...,,,,,86.0,,,,,,,,,15.0,49.25102,25.3664,"Гайворонка, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166816.0,Q4131916,village,located
470206,7772.0,Podhajce,47.0,Wiśniowczyk,4702,mun,6.0,parent,Iszczków,,,597.0,623.0,1220.0,253.0,963.0,4.0,,,257.0,963.0,,218.0,49.4069604,25.3498967,"Ішків, Купчинецька сільська громада, Тернопільський район, Тернопільська область, Україна",3166642.0,Q4205638,village,located
470207,7773.0,Podhajce,47.0,Wiśniowczyk,4702,mun,7.0,parent,Małowody,323.0,,298.0,272.0,570.0,554.0,12.0,4.0,,,570.0,,,102.0,49.36397,25.29671,"Маловоди, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167194.0,Q4278112,village,located
470208,7774.0,Podhajce,47.0,Wiśniowczyk,4702,mun,8.0,parent,Rakowiec,766.0,,470.0,447.0,917.0,73.0,811.0,33.0,,,14.0,903.0,,159.0,49.3494895,25.3618756,"Раковець, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167418.0,Q4389455,village,located
470209,7775.0,Podhajce,47.0,Wiśniowczyk,4702,mun,9.0,parent,Rosochowaciec,1624.0,,482.0,482.0,964.0,639.0,297.0,28.0,,,667.0,297.0,,157.0,49.40895,25.31456,"Росохуватець, Купчинецька сільська громада, Тернопільський район, Тернопільська область, Україна",3167440.0,Q4397871,village,located
470210,7776.0,Podhajce,47.0,Wiśniowczyk,4702,mun,10.0,parent,Sapowa,294.0,,407.0,401.0,808.0,112.0,672.0,24.0,,,136.0,672.0,,134.0,49.20467,25.37396,"Сапова, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167462.0,Q4408081,village,located
470211,7777.0,Podhajce,47.0,Wiśniowczyk,4702,mun,11.0,parent,Siemikowce,579.0,,419.0,437.0,856.0,373.0,455.0,28.0,,,401.0,455.0,,151.0,49.37874,25.3719,"Семиківці, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167470.0,Q4415468,village,located
470212,7778.0,Podhajce,47.0,Wiśniowczyk,4702,mun,12.0,parent,Sokolniki,563.0,,367.0,368.0,735.0,333.0,373.0,29.0,,,362.0,373.0,,119.0,49.30183,25.39318,"Сокільники, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167506.0,Q4427448,village,located
470213,7779.0,Podhajce,47.0,Wiśniowczyk,4702,mun,13.0,parent,Sokołów,1518.0,,723.0,702.0,1425.0,958.0,348.0,119.0,,,1077.0,348.0,,236.0,49.30733,25.37979,"Соколів, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167502.0,Q4427269,village,located
470214,7780.0,Podhajce,47.0,Wiśniowczyk,4702,mun,14.0,parent,Sosnów,1685.0,,1027.0,1001.0,2028.0,465.0,1487.0,76.0,,,6.0,2022.0,,335.0,49.33411,25.35027,"Соснів, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167512.0,Q4429509,village,located
470215,7781.0,Podhajce,47.0,Wiśniowczyk,4702,mun,15.0,parent,Wiśniowczyk,1807.0,,1129.0,1234.0,2363.0,859.0,1079.0,425.0,,,1284.0,1079.0,,341.0,49.2318,25.36915,"Вишнівчик, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166785.0,Q4112760,village,located
470216,7782.0,Podhajce,47.0,Wiśniowczyk,4702,mun,16.0,parent,Zarwanica,866.0,,529.0,575.0,1104.0,205.0,802.0,97.0,,,302.0,802.0,,171.0,49.221422,25.3678114,"Зарваниця, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166984.0,Q4187143,village,located
470217,7783.0,Podhajce,47.0,Wiśniowczyk,4702,mun,17.0,parent,Złotniki,2023.0,,1085.0,1100.0,2185.0,614.0,1341.0,230.0,,,844.0,1341.0,,375.0,49.29256,25.37567,"Золотники, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167015.0,Q988467,village,located
470201,7784.0,Podhajce,47.0,Wiśniowczyk,4702,estate,1.0,parent,Bieniawa,438.0,1.0,18.0,14.0,32.0,17.0,15.0,,,,12.0,20.0,,6.0,,,,,,,not_found
470202,7785.0,Podhajce,47.0,Wiśniowczyk,4702,estate,2.0,parent,Bohatkowce,1527.0,2.0,94.0,77.0,171.0,57.0,69.0,45.0,,,102.0,69.0,,15.0,49.3982192,25.3680888,"Багатківці, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166652.0,Q4089042,village,located
470203,7786.0,Podhajce,47.0,Wiśniowczyk,4702,estate,3.0,parent,Burkanów,1175.0,3.0,83.0,92.0,175.0,58.0,75.0,40.0,2.0,,120.0,55.0,,14.0,49.27711,25.3616,"Бурканів, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166707.0,Q4099613,village,located
470204,7787.0,Podhajce,47.0,Wiśniowczyk,4702,estate,4.0,parent,Chatki,,4.0,2.0,9.0,11.0,,2.0,9.0,,,9.0,2.0,,2.0,49.4564726,25.5353819,"Хатки, Великоберезовицька селищна громада, Тернопільський район, Тернопільська область, Україна",3167603.0,Q4496542,village,not_found
470205,7788.0,Podhajce,47.0,Wiśniowczyk,4702,estate,5.0,parent,Hajworonka,566.0,5.0,25.0,33.0,58.0,37.0,20.0,1.0,,,58.0,,,8.0,49.25102,25.3664,"Гайворонка, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3166816.0,Q4131916,village,located
470206,7789.0,Podhajce,47.0,Wiśniowczyk,4702,estate,6.0,parent,Iszczków,38.0,6.0,11.0,10.0,21.0,11.0,6.0,4.0,,,21.0,,,4.0,49.4069604,25.3498967,"Ішків, Купчинецька сільська громада, Тернопільський район, Тернопільська область, Україна",3166642.0,Q4205638,village,located
470207,7790.0,Podhajce,47.0,Wiśniowczyk,4702,estate,7.0,parent,Małowody,254.0,7.0,18.0,16.0,34.0,13.0,1.0,20.0,,,34.0,,,5.0,49.36397,25.29671,"Маловоди, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167194.0,Q4278112,village,located
470208,7791.0,Podhajce,47.0,Wiśniowczyk,4702,estate,8.0,parent,Rakowiec,727.0,8.0,32.0,43.0,75.0,32.0,31.0,12.0,,,33.0,42.0,,9.0,49.3494895,25.3618756,"Раковець, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167418.0,Q4389455,village,located
470209,7792.0,Podhajce,47.0,Wiśniowczyk,4702,estate,9.0,parent,Rosochowaciec,1142.0,9.0,65.0,58.0,123.0,49.0,46.0,28.0,,,123.0,,,15.0,49.40895,25.31456,"Росохуватець, Купчинецька сільська громада, Тернопільський район, Тернопільська область, Україна",3167440.0,Q4397871,village,located
470210,7793.0,Podhajce,47.0,Wiśniowczyk,4702,estate,10.0,parent,Sapowa,150.0,10.0,,,,,,,,,,,,,49.20467,25.37396,"Сапова, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167462.0,Q4408081,village,located
470211,7794.0,Podhajce,47.0,Wiśniowczyk,4702,estate,11.0,parent,Siemikowce,434.0,11.0,33.0,15.0,48.0,15.0,23.0,10.0,,,48.0,,,7.0,49.37874,25.3719,"Семиківці, Золотниківська сільська громада, Тернопільський район, Тернопільська область, Україна",3167470.0,Q4415468,village,located
